age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
31,Private,339482.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40,United-States,>50K
19,Private,91928.0,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,35,United-States,<=50K
44,Private,99203.0,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Self-emp-inc,455995.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65,United-States,>50K
62,Private,192515.0,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
65,Self-emp-not-inc,111483.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2174.0,10,United-States,>50K
17,Private,221129.0,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
60,Private,85413.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,44,United-States,>50K
31,Private,196125.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,265638.0,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
53,Private,177727.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,>50K
44,Private,205822.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
43,Private,112607.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,<=50K
40,Federal-gov,177595.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40,United-States,<=50K
18,Private,183315.0,11th,7,Never-married,Sales,Own-child,Black,Female,0.0,0.0,10,United-States,<=50K
47,Private,116279.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,43,United-States,<=50K
38,Federal-gov,122493.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064.0,0.0,40,United-States,<=50K
37,Private,215419.0,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,25,United-States,<=50K
40,Private,310101.0,Some-college,10,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
57,Self-emp-inc,61885.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,60,United-States,>50K
43,Private,59107.0,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,4101.0,0.0,40,United-States,<=50K
32,Private,227214.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40,Ecuador,<=50K
64,Private,239450.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
18,Private,118847.0,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
40,Self-emp-not-inc,95226.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
17,,659273.0,11th,7,Never-married,,Own-child,Black,Female,0.0,0.0,40,Trinadad&Tobago,<=50K
23,Private,215395.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
45,Private,170600.0,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
45,Self-emp-not-inc,91044.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15,United-States,<=50K
27,Private,318639.0,10th,6,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60,Mexico,<=50K
23,Private,160398.0,Some-college,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
58,Self-emp-not-inc,216824.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,30,United-States,<=50K
35,Private,308945.0,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,75,United-States,<=50K
47,Private,30840.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,>50K
33,Private,99309.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,<=50K
27,Private,188576.0,Bachelors,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,>50K
46,Private,83064.0,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,>50K
24,Private,403865.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,56,United-States,<=50K
40,Private,235786.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44,United-States,>50K
44,Private,191893.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,24,United-States,<=50K
31,Local-gov,149184.0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,97,United-States,>50K
37,Private,152909.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,40,United-States,>50K
23,Private,435604.0,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
30,Self-emp-inc,109282.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52,United-States,>50K
31,Private,248178.0,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,35,United-States,<=50K
24,,112683.0,HS-grad,9,Never-married,,Not-in-family,White,Female,0.0,0.0,32,United-States,<=50K
32,Private,209103.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464.0,0.0,40,United-States,<=50K
27,Private,183639.0,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
35,Local-gov,107233.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,55,United-States,<=50K
27,Private,175387.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,40,United-States,<=50K
30,Self-emp-not-inc,178255.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,,<=50K
33,Self-emp-not-inc,38223.0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,70,United-States,<=50K
34,Private,228873.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,>50K
29,Private,202182.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
26,Local-gov,425092.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,2174.0,0.0,40,United-States,<=50K
39,Self-emp-not-inc,152587.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
37,Self-emp-inc,39089.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,50,United-States,>50K
51,Private,204304.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,>50K
40,Private,116103.0,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,4934.0,0.0,47,United-States,>50K
53,Private,290640.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Vietnam,<=50K
58,Federal-gov,81973.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,1485.0,40,United-States,>50K
29,Private,134890.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,>50K
33,Private,452924.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40,Mexico,<=50K
57,Private,245193.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,>50K
69,State-gov,34339.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,184756.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12,United-States,<=50K
56,Private,392160.0,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0.0,0.0,25,Mexico,<=50K
49,Private,168337.0,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
34,Private,309513.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
70,Private,77219.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,37,United-States,<=50K
44,Private,212888.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45,United-States,<=50K
37,Private,361888.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520.0,0.0,40,United-States,>50K
58,Local-gov,237879.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,58,United-States,<=50K
42,Self-emp-not-inc,93099.0,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,25,United-States,<=50K
41,Private,225193.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,50814.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
47,Local-gov,123681.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60,United-States,>50K
24,Private,249351.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,United-States,<=50K
58,Self-emp-not-inc,222311.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7688.0,0.0,55,United-States,>50K
18,Private,301762.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25,United-States,<=50K
50,Private,195298.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
69,Private,541737.0,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,2050.0,0.0,24,United-States,<=50K
84,Private,241065.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,66,United-States,<=50K
47,Private,129513.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,>50K
19,Private,374262.0,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
24,Private,382146.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
48,,185291.0,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0.0,0.0,6,United-States,<=50K
53,Private,30447.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
58,Private,49893.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,<=50K
22,Private,197387.0,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,24,Mexico,<=50K
36,Self-emp-not-inc,111957.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52,United-States,<=50K
34,Private,340458.0,12th,8,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
43,Private,185670.0,1st-4th,2,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,21,Mexico,<=50K
37,Private,210945.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,24,United-States,<=50K
43,Private,350661.0,Prof-school,15,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,50,Columbia,>50K
42,Private,190543.0,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40,United-States,>50K
21,Private,70261.0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
49,Self-emp-not-inc,179048.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,Greece,<=50K
35,Private,242094.0,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Male,0.0,0.0,40,United-States,<=50K
49,Self-emp-not-inc,117634.0,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0.0,0.0,30,United-States,<=50K
28,Private,82531.0,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
51,Private,193374.0,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
30,,186420.0,Bachelors,13,Never-married,,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
19,Private,323605.0,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60,United-States,>50K
56,Private,371064.0,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,39927.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,8,United-States,<=50K
22,Private,64292.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,37,United-States,<=50K
33,Private,198660.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999.0,0.0,56,United-States,>50K
54,,196975.0,HS-grad,9,Divorced,,Other-relative,White,Male,0.0,0.0,45,United-States,<=50K
22,Private,210165.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
68,Private,144137.0,Some-college,10,Divorced,Priv-house-serv,Other-relative,White,Female,0.0,0.0,30,United-States,<=50K
56,Local-gov,155657.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
23,,72953.0,HS-grad,9,Never-married,,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
69,Self-emp-not-inc,107548.0,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,163258.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,221324.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
18,Private,444822.0,11th,7,Never-married,Sales,Own-child,White,Female,0.0,0.0,8,Mexico,<=50K
17,Private,154398.0,11th,7,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,16,Haiti,<=50K
31,Private,120672.0,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0.0,1721.0,40,United-States,<=50K
50,Private,159650.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,60,United-States,>50K
62,Private,290754.0,10th,6,Widowed,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
41,Private,49654.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,52,United-States,<=50K
20,Federal-gov,147352.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
23,Private,227943.0,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
18,Private,423024.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20,United-States,<=50K
53,,64322.0,7th-8th,4,Separated,,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
42,Private,445940.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
23,Private,230824.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
43,Private,48882.0,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40,United-States,<=50K
47,Private,168195.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,<=50K
53,Local-gov,188644.0,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
28,Private,136077.0,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
28,State-gov,119793.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,336513.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,<=50K
58,Private,186991.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,,218948.0,7th-8th,4,Never-married,,Not-in-family,White,Female,0.0,0.0,32,Mexico,<=50K
26,Private,211435.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
36,Self-emp-not-inc,280169.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456.0,0.0,8,United-States,<=50K
27,Private,109997.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
39,Private,286789.0,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,>50K
25,Private,102460.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
17,Private,287160.0,11th,7,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15,United-States,<=50K
39,Private,198097.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
52,Private,119111.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,174461.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
26,Self-emp-not-inc,281678.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,55,United-States,<=50K
24,,377725.0,Bachelors,13,Never-married,,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
32,Private,151053.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,>50K
49,Local-gov,186539.0,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,>50K
20,,149478.0,Some-college,10,Never-married,,Other-relative,White,Female,0.0,0.0,25,United-States,<=50K
40,Private,198452.0,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,<=50K
52,Private,198863.0,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,60,United-States,>50K
33,Private,176711.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
19,Private,165310.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,20,United-States,<=50K
37,Private,213008.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,Japan,<=50K
21,State-gov,38251.0,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
33,Private,125761.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,36,United-States,<=50K
28,Private,148645.0,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
48,Private,273435.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40,United-States,<=50K
43,Private,208613.0,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
32,Private,192565.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,183885.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
47,Self-emp-not-inc,243631.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,South,<=50K
37,Private,191754.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50,United-States,>50K
26,Private,261278.0,Some-college,10,Separated,Sales,Other-relative,Black,Male,0.0,0.0,30,United-States,<=50K
55,Private,127014.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60,United-States,<=50K
40,Private,197919.0,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
31,Private,217460.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
39,Private,86551.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,>50K
54,Self-emp-inc,98051.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,54,United-States,>50K
38,Private,215917.0,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,<=50K
53,Self-emp-not-inc,192982.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,85,United-States,<=50K
